ID	Symbols	Sites	Feature	Effect	HRD3Avs2A_2A	HRD3Avs2A_3A
AP3B1-P-T810	AP3B1	T810	P		-0.978204822649668	0.978204822649668
GPX1-G	GPX1		G		-0.102076073223367	0.102076073223368
GPX4-G	GPX4		G		0.9678937855884692	-0.9678937855884692
GPX3-G	GPX3		G		0.0010270918899395	-0.0010270918899395
LIX1L-G	LIX1L		G		7.75855779194059E-5	-7.75855779194059E-5
CAVIN3-P-S165-S166	CAVIN3	S165|S166	P		-0.7766157086276031	0.776615708627605
GPX8-G	GPX8		G		1.2067412174226202E-9	-1.2067412174226402E-9
GPX7-G	GPX7		G		1.12587758019915E-6	-1.12587758019918E-6
DKC1-R	DKC1		R		-0.0279419548047533	0.0279419548047524
YDJC-G	YDJC		G		-0.308580569084645	0.308580569084644
MYH14-P-S2010	MYH14	S2010	P		-0.170088766740706	0.170088766740707
KIFAP3-P-S102	KIFAP3	S102	P		-0.673065490170706	0.673065490170705
WRAP73-G	WRAP73		G		-0.572051109754288	0.572051109754289
ITIH2-P-S60	ITIH2	S60	P		0.4258161993440249	-0.4258161993440249
LIN7B-R	LIN7B		R		0.8391108136866909	-0.8391108136866379
UBAP2-P-S473	UBAP2	S473	P		0.622782196891047	-0.622782196891048
SQLE-R	SQLE		R		-0.749354238605217	0.749354238605243
SLC26A6-R	SLC26A6		R		0.6477993584031221	-0.647799358403133
ACOD1-R	ACOD1		R		-0.483376362554825	0.483376362554831
TRAPPC6A-R	TRAPPC6A		R		-0.0791005601717866	0.0791005601717874
KCTD3-R	KCTD3		R		-0.544055937111829	0.5440559371118271
HDAC4-P-S584	HDAC4	S584	P		-0.8082553052738342	0.8082553052738349
KDM8-R	KDM8		R		0.612019619738209	-0.6120196197382061
GGTLC2-R	GGTLC2		R		0.326405449670307	-0.326405449670303
HBQ1-R	HBQ1		R		-0.898347507280384	0.8983475072803871
ABCA13-R	ABCA13		R		0.855501913858934	-0.8555019138589409
MICAL1-P-S809	MICAL1	S809	P		0.4692025806479421	-0.4692025806479421
BNIPL-R	BNIPL		R		-0.193466194869548	0.193466194869544
CCDC86-P-S80-S91	CCDC86	S80|S91	P		0.8492496101735759	-0.849249610173575
TMEM41A-R	TMEM41A		R		0.8094708054839699	-0.809470805483965
FOLR2-G	FOLR2		G		0.153989460135918	-0.153989460135919
EEF1D-P-S40	EEF1D	S40	P		-0.5439966811837561	0.5439966811837561
FOLR1-G	FOLR1		G		-0.795607960417468	0.7956079604174692
SAMD4B-P-S252	SAMD4B	S252	P		0.782487356587592	-0.782487356587592
METTL3-P-S43	METTL3	S43	P		-0.892364695055327	0.8923646950553259
PHF1-P-S515	PHF1	S515	P		-0.775313687708146	0.775313687708146
FOSL2-P-S19	FOSL2	S19	P		-0.933834961736712	0.933834961736712
PARD3-P-S946	PARD3	S946	P		-0.8074109029331801	0.8074109029331801
SF3B1-P-T248	SF3B1	T248	P		-0.7487327508533871	0.7487327508533871
LNPEP-P-S91	LNPEP	S91	P		0.931114803952955	-0.931114803952955
LRRC75B-R	LRRC75B		R		-0.9260675167052907	0.926067516705286
ZNF106-P-S1302	ZNF106	S1302	P		-0.962382657226056	0.9623826572260572
RALGAPA1-P-S839	RALGAPA1	S839	P		-0.9333335008986072	0.933333500898606
ZC3H4-P-S159	ZC3H4	S159	P		0.982255548700156	-0.982255548700156
MRPS18B-G	MRPS18B		G		-0.0436680232465943	0.0436680232465944
TMEM39B-R	TMEM39B		R		0.755946502066264	-0.7559465020662559
MRPS18A-G	MRPS18A		G		-0.397370208933163	0.3973702089331641
SNX9-P-S116	SNX9	S116	P		0.957526492150947	-0.957526492150947
MRPS18C-G	MRPS18C		G		0.545677454544932	-0.545677454544932
HTR6-R	HTR6		R		0.0596881369786764	-0.0596881369786772
GPHN-P-S188-S194	GPHN	S188|S194	P		0.8068959467640481	-0.8068959467640481
LSM7-R	LSM7		R		-0.8861126731654209	0.8861126731654209
CDS1-G	CDS1		G		-0.389830600761431	0.38983060076143
PHF3-P-S1758	PHF3	S1758	P		-0.524931361717939	0.524931361717941
TWF2-G	TWF2		G		0.459532365918058	-0.459532365918058
TWF1-G	TWF1		G		0.453747266619757	-0.453747266619758
CHADL-R	CHADL		R		0.53384076640265	-0.533840766402648
CD2BP2-P-S195	CD2BP2	S195	P		-0.569625810106629	0.56962581010663
ARFGAP2-P-S432	ARFGAP2	S432	P		0.272456248269513	-0.272456248269513
DRAM2-R	DRAM2		R		-0.434716935167438	0.4347169351674461
KIF4A-P-T1181	KIF4A	T1181	P		-0.8879470566271039	0.8879470566271039
FLG-R	FLG		R		0.0134325256469652	-0.0134325256469653
HPSE-R	HPSE		R		-0.131087417940248	0.131087417940248
CDSN-G	CDSN		G		-0.51473394267591	0.51473394267591
BRSK2-R	BRSK2		R		0.4475207109838221	-0.447520710983823
TCP1-R	TCP1		R		0.6806159765714671	-0.6806159765714699
TAGLN-P-S7	TAGLN	S7	P		0.239207980373056	-0.239207980373057
METTL11B-R	METTL11B		R		4.48109383681491E-6	-4.48109383681496E-6
CDS2-G	CDS2		G		-0.6684028188346	0.6684028188346
OR51Q1-R	OR51Q1		R		-0.31576941718866	0.315769417188657
CCDC154-R	CCDC154		R		-0.932911757064684	0.932911757064682
RANBP2-P-S2802	RANBP2	S2802	P		-0.485464804728183	0.4854648047281821
PPM1G-P-S183	PPM1G	S183	P		0.8773887147538071	-0.8773887147538059
PLEKHA7-P-T538	PLEKHA7	T538	P		-0.962382657226056	0.9623826572260572
CLK2-P-S75	CLK2	S75	P		0.7193073795187941	-0.7193073795187941
SLURP2-R	SLURP2		R		0.54863379529434	-0.548633795294338
FAM69A-G	FAM69A		G		0.488648766334585	-0.488648766334586
CDIPT-R	CDIPT		R		-0.254904441370367	0.254904441370369
VLDLR-G	VLDLR		G		0.488043991174555	-0.488043991174555
CDK2AP1-R	CDK2AP1		R		0.650023967798185	-0.650023967798178
CMTM4-R	CMTM4		R		0.923080680172955	-0.923080680172945
SYBU-P-S555	SYBU	S555	P		0.969610760072194	-0.969610760072194
ZC3H18-P-S24	ZC3H18	S24	P		0.955438310324368	-0.9554383103243672
SSTR2-R	SSTR2		R		0.0442738437171131	-0.0442738437171122
FOXO1-P-S329	FOXO1	S329	P		0.8216719681583691	-0.8216719681583671
BARX1-R	BARX1		R		3.90375339166748E-6	-3.90375339166748E-6
CDV3-G	CDV3		G		-0.7569465006611741	0.7569465006611741
GPM6A-R	GPM6A		R		-0.1527908843880919	0.1527908843880919
BCAR3-R	BCAR3		R		-0.810209540125795	0.8102095401258029
PPP1R37-P-S667	PPP1R37	S667	P		0.479341440190453	-0.479341440190453
NCOR1-P-T2396	NCOR1	T2396	P		-0.764139537226483	0.764139537226483
FOXO1-P-S287	FOXO1	S287	P		-0.81402513482711	0.81402513482711
EIF5-R	EIF5		R		-0.175714123798218	0.1757141237982289
CNBD2-R	CNBD2		R		-0.0052865545950009	0.0052865545950009
NKAP-P-S178	NKAP	S178	P		0.883060938557425	-0.883060938557425
CTNNA1-G	CTNNA1		G		-0.257374505571154	0.257374505571153
SPATA31A3-R	SPATA31A3		R		-0.9751487272538172	0.975148727253814
CTNNA3-G	CTNNA3		G		-0.28210457144956	0.28210457144956
PLEC-P-S1721	PLEC	S1721	P		-0.8830394439762421	0.883039443976243
CTNNA2-G	CTNNA2		G		0.9540297962410692	-0.95402979624107
ARHGAP4-P-S970	ARHGAP4	S970	P		-0.302238234057501	0.302238234057501
SIPA1L2-P-S1488	SIPA1L2	S1488	P		0.609851375717662	-0.609851375717661
GPC5-R	GPC5		R		-0.255623626720986	0.255623626720987
ALKBH4-R	ALKBH4		R		-0.567661496776703	0.5676614967767
DENND2C-R	DENND2C		R		0.0066046779885563	-0.0066046779885565
RGS14-P-S478	RGS14	S478	P		-0.5446799391221521	0.5446799391221521
FSTL1-R	FSTL1		R		5.91601544646423E-5	-5.91601544646432E-5
HNRNPA2B1-P-S212	HNRNPA2B1	S212	P		0.5779653447440971	-0.5779653447440961
CIAO2B-R	CIAO2B		R		0.8072455097728429	-0.807245509772854
CTNNB1-G	CTNNB1		G		-0.0553301795299811	0.055330179529981
PRKCQ-P-S370	PRKCQ	S370	P		-0.8743445421255559	0.8743445421255559
FLRT2-R	FLRT2		R		8.93300433452E-4	-8.93300433452E-4
TRPC6-R	TRPC6		R		0.0523934753334582	-0.0523934753334591
IFI30-R	IFI30		R		0.3896121186592779	-0.389612118659282
PYM1-R	PYM1		R		-0.32770618606304	0.327706186063038
CREBBP-P-S121	CREBBP	S121	P		-0.574942606914319	0.574942606914319
ACSM2A-R	ACSM2A		R		0.73019333865369	-0.73019333865369
TFRC-P-S34	TFRC	S34	P		-0.3392925962653079	0.339292596265307
KRT31-R	KRT31		R		-0.5248704487945021	0.52487044879451
GPR107-R	GPR107		R		0.8430382613605469	-0.8430382613605559
EVPL-P-S1196	EVPL	S1196	P		-0.58533385205873	0.58533385205873
MSR1-P-S27	MSR1	S27	P		0.3936465382538729	-0.3936465382538729
TNNI1-P-S183	TNNI1	S183	P		0.885886184311305	-0.885886184311305
APLP2-G	APLP2		G		-0.80335394810058	0.8033539481005809
CDYL-G	CDYL		G		-0.772477476980702	0.772477476980703
MGMT-P-S201	MGMT	S201	P		-0.368638930022123	0.368638930022125
FOLH1-G	FOLH1		G		0.122546810906246	-0.122546810906247
NUMA1-P-S1769	NUMA1	S1769	P		0.654068172203338	-0.6540681722033399
GOT2-R	GOT2		R		-0.7892476142452541	0.7892476142452541
HIRIP3-P-T84	HIRIP3	T84	P		0.8822806916741089	-0.8822806916741099
SLC35G6-R	SLC35G6		R		0.612019619738209	-0.6120196197382061
RIPOR1-R	RIPOR1		R		0.0996586426136173	-0.0996586426136152
DENND1A-P-S546	DENND1A	S546	P		-0.452564798261094	0.452564798261094
NOL6-R	NOL6		R		0.7417170142964041	-0.7417170142964041
ZFP36L2-G	ZFP36L2		G		-0.342284435248851	0.342284435248851
FCRLA-R	FCRLA		R		0.0297192875452566	-0.0297192875452561
ZFP36L1-G	ZFP36L1		G		0.0367725124099118	-0.0367725124099122
BMP6-R	BMP6		R		0.7211790850031279	-0.721179085003127
MAP4K1-R	MAP4K1		R		0.10081527600186	-0.1008152760018609
FRMD7-R	FRMD7		R		0.0282677735270096	-0.0282677735270101
SNIP1-P-S99	SNIP1	S99	P		-0.7764287624479	0.7764287624479009
APBB2-P-S413	APBB2	S413	P		-0.329128824180441	0.329128824180441
TIMM10-R	TIMM10		R		-0.220737881719849	0.220737881719852
EP400-G	EP400		G		-0.0347093865784541	0.0347093865784543
ARHGAP32-P-S892	ARHGAP32	S892	P		0.988148607957652	-0.9881486079576528
LUC7L2-P-S378	LUC7L2	S378	P		-0.730529504807886	0.730529504807886
LIG1-P-T233	LIG1	T233	P		0.443728248011501	-0.443728248011502
C1orf226-P-S222	C1orf226	S222	P		-0.924127670071393	0.924127670071393
ANO1-R	ANO1		R		0.574711771178866	-0.574711771178871
ZNF546-R	ZNF546		R		0.354201135245336	-0.3542011352453511
FNDC1-P-S788	FNDC1	S788	P		0.7735347307120091	-0.7735347307120091
DOCK11-P-S1240	DOCK11	S1240	P		-0.8282512208788121	0.8282512208788121
BSPRY-R	BSPRY		R		-0.0970126226134733	0.0970126226134759
PRRC2A-P-S380	PRRC2A	S380	P		-0.8247786944819449	0.8247786944819442
PTGES2-R	PTGES2		R		-0.6017262799518059	0.6017262799518089
ADCY1-R	ADCY1		R		0.880654025736908	-0.880654025736913
OR10H2-R	OR10H2		R		0.819402168335136	-0.81940216833514
VRK1-R	VRK1		R		-0.107703009928096	0.107703009928099
SLC38A4-R	SLC38A4		R		0.0197335654649279	-0.0197335654649281
NFXL1-R	NFXL1		R		-0.204824966035374	0.204824966035359
TBPL2-R	TBPL2		R		-0.9937745889198442	0.9937745889198442
FMO4-R	FMO4		R		-0.999636569730021	0.999636569730022
ATP6V1G3-R	ATP6V1G3		R		0.0460626449838222	-0.0460626449838223
USHBP1-R	USHBP1		R		0.168216924501563	-0.168216924501561
PKD2-G	PKD2		G		0.0028779707400047	-0.0028779707400047
PKD1-G	PKD1		G		0.2370873706917049	-0.237087370691706
CKS1B-G	CKS1B		G		-0.203893925965325	0.203893925965325
SRSF4-P-S456	SRSF4	S456	P		-0.432356268525978	0.4323562685259771
FAM120A-P-S513	FAM120A	S513	P		0.428312907382132	-0.4283129073821289
TWNK-G	TWNK		G		-0.803406691073654	0.803406691073654
NHLRC2-R	NHLRC2		R		-0.821932897762167	0.821932897762167
PEAK1-P-S370	PEAK1	S370	P		0.917704181411316	-0.917704181411316
VAMP7-R	VAMP7		R		-0.612019619738209	0.6120196197382061
BRD3-P-S563	BRD3	S563	P		-0.8507812688922758	0.8507812688922758
ZNF197-G	ZNF197		G		0.8234395418040921	-0.8234395418040908
ZNF195-G	ZNF195		G		0.943550694867648	-0.94355069486765
ZSCAN5B-R	ZSCAN5B		R		0.8487421771040219	-0.848742177104024
TM2D3-G	TM2D3		G		-0.645658566545541	0.645658566545542
BX255925.3-R	BX255925.3		R		-0.612019619738209	0.6120196197382061
ARID3A-R	ARID3A		R		0.0059613784435712	-0.0059613784435713
LEKR1-G	LEKR1		G		0.597057571195712	-0.597057571195712
ANKRD31-R	ANKRD31		R		-0.0782483186084266	0.0782483186084272
ARHGEF5-P-S521	ARHGEF5	S521	P		-0.747765652781865	0.7477656527818659
JPT1-P-S87	JPT1	S87	P		-0.9144887230779992	0.9144887230779992
ZNF185-G	ZNF185		G		-0.0538160786854775	0.0538160786854779
ZNF184-G	ZNF184		G		0.847583286988038	-0.847583286988037
NUP37-R	NUP37		R		-0.409938201264567	0.409938201264574
AKAP1-P-S429	AKAP1	S429	P		0.995600717077839	-0.995600717077839
PDLIM2-P-S74	PDLIM2	S74	P		-0.9195548593186772	0.9195548593186772
LIMK1-P-S310	LIMK1	S310	P		-0.6513338268326611	0.6513338268326611
BANP-R	BANP		R		-0.6860368205977281	0.686036820597724
PIK3IP1-G	PIK3IP1		G		-0.500151950588683	0.5001519505886839
LCN10-R	LCN10		R		-0.863988746807626	0.863988746807626
TMEM106C-R	TMEM106C		R		-0.12665373648669	0.126653736486687
WWTR1-P-S307	WWTR1	S307	P		-0.7487327508533871	0.7487327508533871
INS-R	INS		R		-0.2074740211725189	0.207474021172524
MAP1B-P-S1280	MAP1B	S1280	P		0.847454053798362	-0.8474540537983629
COL2A1-R	COL2A1		R		-0.502365635766045	0.502365635766043
PACS2-P-S274	PACS2	S274	P		-0.9607768234048149	0.9607768234048149
BARD1-R	BARD1		R		-0.153123219475236	0.153123219475237
RAB3GAP2-P-S450	RAB3GAP2	S450	P		0.969610760072194	-0.969610760072194
RHBDL1-R	RHBDL1		R		-0.612019619738209	0.6120196197382061
PGM1-P-T19	PGM1	T19	P		0.497400893626356	-0.497400893626356
CIT-P-S2013	CIT	S2013	P		-0.6799377866521961	0.6799377866521961
GSTK1-G	GSTK1		G		-0.041921740367325	0.041921740367325
RNF152-R	RNF152		R		0.139582800086005	-0.139582800086006
FIP1L1-P-S304	FIP1L1	S304	P		-0.9311186631949908	0.93111866319499
HTT-P-S434	HTT	S434	P		-0.789925943731022	0.789925943731021
NCOA1-P-S569	NCOA1	S569	P		-0.485176060469274	0.485176060469273
FNDC1-P-S703	FNDC1	S703	P		0.8048466322419029	-0.8048466322419019
TJP1-P-T1521	TJP1	T1521	P		-0.516628979815042	0.516628979815043
ZNF300-R	ZNF300		R		0.372966092113848	-0.3729660921138449
ORAI1-G	ORAI1		G		-0.300210380978899	0.300210380978898
MAGEA9-R	MAGEA9		R		-0.645296207053014	0.6452962070530129
SHMT2-G	SHMT2		G		0.138062483953919	-0.138062483953919
SHMT1-G	SHMT1		G		-0.0110900780825066	0.0110900780825066
B3GLCT-G	B3GLCT		G		1.254508637994E-4	-1.254508637994E-4
HSPG2-P-S2596	HSPG2	S2596	P		-0.83760823303937	0.83760823303937
RDH11-G	RDH11		G		0.7246178588330991	-0.7246178588330999
RDH10-G	RDH10		G		0.266475239727556	-0.266475239727557
PRMT7-R	PRMT7		R		-0.6528048480639821	0.652804848063978
RDH14-G	RDH14		G		-0.0298630213587917	0.0298630213587919
RDH13-G	RDH13		G		-0.694585209992625	0.694585209992625
PBDC1-R	PBDC1		R		-0.6231078352303431	0.6231078352303361
AKAP1-P-T533	AKAP1	T533	P		-0.713572263162312	0.713572263162312
DPYSL2-P-S509	DPYSL2	S509	P		-0.524931361717939	0.524931361717941
DCC-R	DCC		R		0.648849799731156	-0.648849799731158
GSTM4-G	GSTM4		G		-0.7209073224044742	0.7209073224044749
GSTM3-G	GSTM3		G		0.113854327701816	-0.1138543277018169
GSTM2-G	GSTM2		G		0.6112203454852939	-0.611220345485295
HNF4A-R	HNF4A		R		0.472306762703705	-0.472306762703705
GSTM1-G	GSTM1		G		-0.3818928302644221	0.38189283026442
ADAM7-R	ADAM7		R		-0.371723989704038	0.371723989704039
TAC3-R	TAC3		R		-0.840558915210733	0.84055891521074
NDRG1-P-S333-S336	NDRG1	S333|S336	P		0.8159988310925259	-0.8159988310925259
CGB1-R	CGB1		R		-0.959613383489095	0.9596133834890972
SUMO2-R	SUMO2		R		-0.4225107613602049	0.422510761360201
TOMM20L-R	TOMM20L		R		-0.199155368578499	0.199155368578495
PPFIA2-R	PPFIA2		R		0.0892106157639126	-0.0892106157639117
DCAF8-P-S99	DCAF8	S99	P		-0.7513557782188991	0.7513557782189
PKIB-G	PKIB		G		0.985341148492802	-0.985341148492803
ARMC5-R	ARMC5		R		0.97998749239784	-0.979987492397834
TRIM73-R	TRIM73		R		-0.270759900542346	0.270759900542344
PTPRS-R	PTPRS		R		0.9464116993996372	-0.946411699399646
SYNPO2-P-S705	SYNPO2	S705	P		-0.946674416006086	0.946674416006086
PKIG-G	PKIG		G		0.758435953743854	-0.758435953743854
ZYX-P-T270	ZYX	T270	P		0.0536038196539768	-0.0536038196539771
GSTM5-G	GSTM5		G		0.365976259055781	-0.36597625905578
IFT52-R	IFT52		R		-0.42563015862713	0.425630158627135
RPS29-R	RPS29		R		-0.191333524509592	0.191333524509594
KRTAP4-16-R	KRTAP4-16		R		-0.257661596962751	0.257661596962746
TBC1D4-P-S566	TBC1D4	S566	P		0.877298774896943	-0.877298774896943
FNDC1-R	FNDC1		R		2.49891624710429E-6	-2.4989162471042097E-6
RPS27-R	RPS27		R		-0.141815803364786	0.141815803364783
DBN1-P-S383	DBN1	S383	P		-0.3889177216646811	0.3889177216646811
ARSI-R	ARSI		R		2.02686953908485E-7	-2.0268695390848E-7
YLPM1-P-S756	YLPM1	S756	P		-0.644111269347918	0.6441112693479211
GSTO1-G	GSTO1		G		-0.35338674499822	0.353386744998221
CT45A5-R	CT45A5		R		0.7551662651289879	-0.755166265128986
CIAO3-R	CIAO3		R		-0.337942516765621	0.337942516765606
TRGV2-R	TRGV2		R		-0.76222652147911	0.762226521479113
SLK-P-T814	SLK	T814	P		0.7492027102628979	-0.749202710262897
KIAA1210-P-S228	KIAA1210	S228	P		-0.984983914251366	0.9849839142513648
VPS39-R	VPS39		R		0.63064947942728	-0.630649479427272
PKN3-G	PKN3		G		0.99522775304775	-0.99522775304775
GSTP1-G	GSTP1		G		-0.53034337475801	0.530343374758009
SYNPO2-G	SYNPO2		G		0.156831716461386	-0.156831716461385
TDRD3-P-S535	TDRD3	S535	P		-0.262953035501082	0.262953035501083
PRAG1-P-S263	PRAG1	S263	P		-0.946927109829884	0.946927109829884
PPP1R9A-P-S187	PPP1R9A	S187	P		-0.2970896918737561	0.297089691873757
HNRNPUL2-P-S636	HNRNPUL2	S636	P		0.99636970992574	-0.9963697099257408
SDAD1-G	SDAD1		G		-0.92279974671448	0.92279974671448
NCF1-P-S310	NCF1	S310	P		-0.870465902157325	0.870465902157325
ROCK1-P-S1328	ROCK1	S1328	P		0.92861207876232	-0.9286120787623208
ADAM28-G	ADAM28		G		-0.677615455157838	0.6776154551578399
TRIM3-P-S454	TRIM3	S454	P		-0.885886184311305	0.885886184311305
ANK2-P-S3823	ANK2	S3823	P		-0.92861207876232	0.9286120787623208
MEF2D-P-S201	MEF2D	S201	P		-0.672943901718327	0.6729439017183261
KRT10-P-S56	KRT10	S56	P		0.8695544969051421	-0.8695544969051421
DENND3-P-S552	DENND3	S552	P		-0.959176584393714	0.959176584393714
AKNA-P-S770	AKNA	S770	P		-0.715059749379568	0.7150597493795658
PKLR-G	PKLR		G		0.5896168806049561	-0.5896168806049561
IRX3-R	IRX3		R		0.6317274420161539	-0.6317274420161479
STIM1-P-S512	STIM1	S512	P		-0.619971914709626	0.619971914709625
KIAA2012-G	KIAA2012		G		0.0291555367163604	-0.0291555367163605
KIAA2013-G	KIAA2013		G		0.4316737498279629	-0.4316737498279629
CT47A11-R	CT47A11		R		-0.612019619738209	0.6120196197382061
ARFIP1-P-S69	ARFIP1	S69	P		0.7753679243340309	-0.7753679243340309
CEP170-P-S126	CEP170	S126	P		-0.96303822107027	0.96303822107027
IGHV1-69-2-R	IGHV1-69-2		R		0.37494162561955	-0.37494162561955
ARID1A-P-S233	ARID1A	S233	P		0.986875098542872	-0.986875098542872
PKN2-G	PKN2		G		-0.0088515713395773	0.0088515713395772
PKN1-G	PKN1		G		0.951992679320993	-0.951992679320993
CTXN1-R	CTXN1		R		-0.947761782663635	0.947761782663634
PLA2G4C-R	PLA2G4C		R		0.069878246671996	-0.0698782466719955
TOR4A-P-S97	TOR4A	S97	P		0.9811150768191	-0.9811150768190992
PLAUR-R	PLAUR		R		3.1974430138205296E-5	-3.19744301382048E-5
RRP12-P-S1080	RRP12	S1080	P		-0.982023621830345	0.982023621830344
KLK6-R	KLK6		R		0.155598304203116	-0.155598304203116
DCUN1D3-R	DCUN1D3		R		0.8184756285473291	-0.8184756285473391
SRRM2-P-S2727-S2729	SRRM2	S2727|S2729	P		-0.941115645975904	0.941115645975904
PIAS4-G	PIAS4		G		-0.625298223503237	0.6252982235032379
PIAS3-G	PIAS3		G		-0.7863129273902421	0.7863129273902421
IRF2BP2-P-S71	IRF2BP2	S71	P		-0.626285454066296	0.626285454066297
DGAT1-G	DGAT1		G		0.9944198065430508	-0.994419806543052
NCOA3-R	NCOA3		R		0.7211790850031279	-0.721179085003127
LRWD1-P-S259	LRWD1	S259	P		-0.622782196891047	0.622782196891048
RAET1L-R	RAET1L		R		0.0486196391401073	-0.0486196391401078
SVIL-P-S261-S270	SVIL	S261|S270	P		-0.92745894867312	0.92745894867312
EGFR-P-S991	EGFR	S991	P		0.9055793217013168	-0.9055793217013168
FAM171A1-P-S494	FAM171A1	S494	P		0.924065067244628	-0.924065067244628
VPS50-R	VPS50		R		-0.367642102542261	0.367642102542267
PIAS2-G	PIAS2		G		-0.8953965726945541	0.8953965726945541
PIAS1-G	PIAS1		G		-0.0545369088374482	0.0545369088374483
LENG1-G	LENG1		G		-0.664443913654578	0.664443913654578
PITPNM1-P-S593	PITPNM1	S593	P		-0.497378548450664	0.497378548450664
HNRNPM-P-S29	HNRNPM	S29	P		-0.847454053798362	0.8474540537983629
PKP2-G	PKP2		G		-0.0154648230229017	0.0154648230229017
PKP1-G	PKP1		G		-0.415086289394435	0.415086289394435
PKP4-G	PKP4		G		-0.0012639966477351	0.0012639966477351
PKP3-G	PKP3		G		-0.0037075566413676	0.0037075566413676
ZNF592-P-S1264	ZNF592	S1264	P		-0.902343252950519	0.902343252950518
TRAF3-R	TRAF3		R		-0.138316754272392	0.138316754272392
FER1L5-R	FER1L5		R		0.442999219968501	-0.442999219968495
RERE-P-S679	RERE	S679	P		-0.612191833940092	0.612191833940092
GSTT1-G	GSTT1		G		-0.9979774218241791	0.99797742182418
NUP205-P-S1939	NUP205	S1939	P		0.944352942277158	-0.944352942277158
PTH2-R	PTH2		R		-0.6691623669570981	0.6691623669571021
CCDC144A-G	CCDC144A		G		-0.992487095202324	0.992487095202325
SLC4A2-P-S144	SLC4A2	S144	P		-0.584052052233376	0.584052052233376
ATXN1L-R	ATXN1L		R		0.611300345355939	-0.611300345355936
PAX6-R	PAX6		R		0.507519002488432	-0.507519002488433
HLA-DPA1-R	HLA-DPA1		R		0.9108282575515408	-0.910828257551556
ERI2-R	ERI2		R		-0.0196524847034867	0.0196524847034864
TOMM22-R	TOMM22		R		-0.186284489220476	0.186284489220475
THSD4-R	THSD4		R		-0.877464829853261	0.877464829853261
SDF2L1-G	SDF2L1		G		0.4251835570435379	-0.425183557043539
CCDC169-R	CCDC169		R		0.226781151471394	-0.226781151471392
CPSF2-R	CPSF2		R		-0.512348174552368	0.5123481745523739
RALGDS-R	RALGDS		R		-0.9142178780050352	0.914217878005033
DMD-P-S3613	DMD	S3613	P		-0.774609334513152	0.774609334513151
TJP2-P-S398	TJP2	S398	P		0.836985981613272	-0.836985981613272
TCOF1-P-S156	TCOF1	S156	P		-0.990500791212851	0.990500791212851
MNAT1-G	MNAT1		G		0.7437934072451949	-0.7437934072451949
IRGC-R	IRGC		R		0.950807133211581	-0.9508071332115772
MBNL1-R	MBNL1		R		0.612019619738209	-0.6120196197382061
BCAR3-G	BCAR3		G		0.9405205180786048	-0.9405205180786048
ZSCAN22-R	ZSCAN22		R		0.6315774031623879	-0.6315774031623821
TREM2-R	TREM2		R		0.621992590978545	-0.621992590978542
MVP-P-S867	MVP	S867	P		-0.7766157086276031	0.776615708627605
ALAS1-G	ALAS1		G		0.0821612029974161	-0.0821612029974164
PIWIL3-G	PIWIL3		G		-0.77185343384531	0.77185343384531
DCTN1-R	DCTN1		R		0.375178367026464	-0.375178367026464
TP53-R	TP53		R		0.8248687722873549	-0.824868772287356
VIM-P-S10	VIM	S10	P		0.3685789567154	-0.368578956715399
ZNF317-R	ZNF317		R		-0.958373885367608	0.958373885367606
SOAT2-R	SOAT2		R		0.428821505384466	-0.4288215053844689
KTN1-R	KTN1		R		-0.483799022380757	0.4837990223807629
UGCG-R	UGCG		R		-0.193908114557203	0.193908114557201
B3GALNT2-R	B3GALNT2		R		-0.53892966365387	0.538929663653873
PREX1-R	PREX1		R		0.53574689956412	-0.535746899564123
ITPRID2-P-S737	ITPRID2	S737	P		0.9415424446030848	-0.941542444603086
BCAS2-G	BCAS2		G		-0.0343302421702529	0.034330242170253
AHNAK-P-S947	AHNAK	S947	P		0.936939592117698	-0.9369395921176992
BCAS3-G	BCAS3		G		0.615978169578736	-0.615978169578736
SPRY2-R	SPRY2		R		-0.9492860342467828	0.949286034246788
SPON1-P-S747	SPON1	S747	P		0.59974514573131	-0.59974514573131
